Gene ID	Description (SWISS PROT)	Description (Araport11)	xref_id	Hot_F1	Hot_F2	Hot_F3	Hot_F4	Hot_P1	Hot_P2	Hot_P3	Hot_P4
Locus_170_Transcript_1/23	NAD-dependent malic enzyme 59 kDa isoform, mitochondrial	NAD-dependent malic enzyme 2	AT4G00570	1018.85123	751.0514219	978.9789838	989.517051	834.9541465	673.5006391	799.0625577	906.8669044
Locus_421_Transcript_7/17	60S ribosomal protein L3	ribosomal protein 1	AT1G43170	519.3335781	748.3905631	822.4538574	787.6973582	1153.757339	1241.620461	1421.117052	1273.665512
Locus_1690_Transcript_1/8	HMG1/2-like protein	high mobility group B2	AT1G20693	819.7659097	744.1360228	741.7382156	708.529078	870.1884397	1143.03621	1238.530452	1201.50902
Locus_1195_Transcript_4/9	L-ascorbate peroxidase 3	ascorbate peroxidase 3		885.9942857	740.2713796	862.1574873	882.9579918	451.8190992	415.6794096	407.0188516	435.1096186
Locus_472_Transcript_12/21	Polygalacturonase 1 beta-like protein 3	polygalacturonase 2	AT1G70370	1067.233265	739.7823937	874.8821755	862.3022869	223.5382939	192.0503019	207.8574796	216.5052479
Locus_231_Transcript_4/34	Ras-related protein RABE1c	Ras-related small GTP-binding family protein		691.7389582	732.3992599	863.5604318	856.9757135	1005.471776	784.4540128	980.5024101	949.3565053
Locus_668_Transcript_11/27	Acyl-coenzyme A oxidase 4, peroxisomal	acyl-CoA oxidase 4	AT3G51840	1379.348655	731.2994997	274.2689358	270.9276417	302.2386842	197.4849762	181.3674574	175.93676
Locus_1044_Transcript_27/69	60S acidic ribosomal protein P0	Ribosomal protein L10 family protein	AT2G40010	433.2536004	719.6045745	838.6027024	748.0670231	803.908511	869.1501147	1108.180159	998.0596444
Locus_24068_Transcript_1/1	Polyubiquitin 10	polyubiquitin 10		671.1190571	717.5067999	533.9662251	486.8307872	745.2364395	608.4622276	704.1938096	778.2103337
Locus_460_Transcript_1/11	Metallothionein-like protein type 3	metallothionein 3		700.7104319	717.3977394	849.6719068	936.2421326	3926.669986	3716.020681	2584.748062	2564.335853
Locus_368_Transcript_1/9	Agamous-like MADS-box protein MADS3	AGAMOUS-like 6	AT2G45650	740.0987595	716.3150052	1009.285968	1020.35239	808.6732476	822.9888471	895.2683865	1171.869675
Locus_1777_Transcript_22/39	Cyclin-dependent kinase F-4	Protein kinase superfamily protein	AT4G19110	1024.168258	716.2165654	1006.508992	1025.592564	660.165667	634.4954563	671.349706	700.864634
Locus_1073_Transcript_2/5	Glycine-rich RNA-binding protein GRP1A	cold%2C circadian rhythm%2C and rna binding 2		498.329385	711.0057096	763.989428	860.598543	1090.627554	1774.098049	1888.467515	2089.64733
Locus_4613_Transcript_8/12	ATP-dependent Clp protease proteolytic subunit 2, mitochondrial	nuclear-encoded CLP protease P7	AT5G23140	550.0185204	710.0065302	540.6146679	490.1980421	422.9957519	493.3643843	407.0533567	394.9032225
Locus_681_Transcript_58/70	Isocitrate dehydrogenase [NAD] catalytic subunit 5, mitochondrial	isocitrate dehydrogenase V	AT5G03290	474.7094914	706.4689398	473.674257	451.4959282	138.7867977	158.6108593	150.4971034	168.6715067
Locus_74_Transcript_211/276	Protein SPIRAL1-like 2	SPIRAL1-like2		609.8849975	706.1931547	711.6525206	689.41189	938.1293048	938.0733244	874.0465767	844.1197678
Locus_1437_Transcript_12/15	Gibberellin-regulated protein 9	Gibberellin-regulated family protein		1538.369657	700.6073251	928.2883426	1196.617091	594.6681455	199.9072756	149.5269503	183.6996087
Locus_20810_Transcript_3/5	Aquaporin TIP1-1	gamma tonoplast intrinsic protein	AT2G36830	418.7230838	695.4374626	731.5685725	636.7813055	842.5577333	1307.831808	1141.884582	935.3765534
Locus_607_Transcript_7/28	Alanine--tRNA ligase, mitochondrial	transmembrane protein		731.994214	692.4293063	1097.03323	1357.095296	1811.058731	2452.681029	2417.101353	2346.362602
Locus_261_Transcript_42/172	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase	Cobalamin-independent synthase family protein		486.1269529	688.4336952	523.2911924	452.9208667	864.4969948	952.4067306	1120.692877	983.1674556
Locus_3946_Transcript_9/13	60S ribosomal protein L24	Ribosomal protein L24e family protein	AT2G36620	633.5328304	683.6980056	830.9817084	788.471021	800.5368287	843.7127401	1046.087652	936.5052764
Locus_1981_Transcript_15/25	Polyubiquitin (Fragment)	polyubiquitin 10		677.0308	683.5157848	783.7922585	908.1849545	2082.193303	1531.290371	1308.231043	1620.102952
Locus_1341_Transcript_7/15	Elongation factor 2	Ribosomal protein S5/Elongation factor G/III/V family protein	AT1G56070	486.0604403	681.698608	716.4602037	655.5003636	615.4217684	666.2603647	807.2137019	701.928432
Locus_259_Transcript_11/19	40S ribosomal protein S6	ribosomal protein S6		524.6242403	681.3835224	790.7208307	731.5888839	644.8180709	675.2467757	841.6454951	767.4885742
Locus_442_Transcript_1/13	Leucine-rich repeat protein 1	Leucine-rich repeat (LRR) family protein		792.3892282	679.1631333	771.6980784	755.4783586	694.3854159	697.3512298	683.8097822	668.7579543
Locus_5956_Transcript_11/14	Mitochondrial outer membrane protein porin of 36 kDa	voltage dependent anion channel 1	AT3G01280	534.9772666	669.2539471	557.8990839	501.712238	317.1584217	286.9534905	352.0353892	320.1910762
Locus_1075_Transcript_5/13	Cysteine proteinase 1	Papain family cysteine protease	AT4G39090	551.555665	664.8973553	862.9727501	805.4543162	562.3809612	377.2644801	276.7313065	321.2865117
Locus_270_Transcript_261/405	Retrovirus-related Pol polyprotein from transposon TNT 1-94	cysteine-rich RECEPTOR-like kinase	AT4G23160	1139.518395	663.2120104	1078.340987	1176.046826	2690.756141	2041.812391	2429.3561	2555.309849
Locus_21_Transcript_6/24	Nucleosome assembly protein 1;2	nucleosome assembly protein 1%3B2	AT2G19480	759.2899972	659.4955357	825.3058091	881.0520612	1467.568658	1358.140608	1384.718983	1330.938727
Locus_7876_Transcript_1/4	Eukaryotic translation initiation factor 5A-2	eukaryotic elongation factor 5A-1	AT1G13950	673.6703732	659.2813104	714.7924419	754.9348021	928.720979	870.9532643	924.8470053	893.793521
Locus_5780_Transcript_17/20	Myeloid leukemia factor 1	glycine-rich protein	AT2G45380	748.4097825	658.2427546	564.9018329	593.8206817	611.9544254	645.6911245	546.5094289	589.8343935
Locus_771_Transcript_10/11	Glucose-6-phosphate 1-dehydrogenase, cytoplasmic isoform	glucose-6-phosphate dehydrogenase 6	AT5G40760	632.9947133	653.1392626	585.7971281	597.4981593	367.7670643	417.8546849	324.0164661	355.8148874
Locus_5355_Transcript_2/15	Superoxide dismutase [Cu-Zn]	copper/zinc superoxide dismutase 1		432.4575794	648.3691334	258.4928541	281.1569352	283.4424544	281.9199301	162.8892481	162.9251608
Locus_247_Transcript_10/10	Lactoylglutathione lyase	glyoxalase/bleomycin resistance protein/dioxygenase superfamily protein	AT1G11840	820.5650503	644.9881992	555.8106518	560.1653033	1698.074032	845.0153327	1110.319554	1108.376227
Locus_1816_Transcript_2/10	FAM10 family protein At4g22670	HSP70-interacting protein 1	AT4G22670	754.0173567	642.8889137	571.5313966	582.3710567	333.3144724	356.4161464	363.5063153	362.0805908
Locus_685_Transcript_34/34	Eukaryotic initiation factor 4A-15	eukaryotic translation initiation factor 4A1	AT1G54270	664.6809165	641.6128412	697.7594118	686.1755998	1868.101241	1555.312435	1422.657112	1485.16749
Locus_460_Transcript_9/11	Metallothionein-like protein type 3	metallothionein 3		434.510593	637.4899051	651.4832245	746.9523227	3337.489992	4096.612944	2478.619432	2850.699007
Locus_231_Transcript_30/34	Ras-related protein RABE1c	Ras-related small GTP-binding family protein		793.2762197	633.2553617	756.9994545	731.9637302	647.964612	577.1026999	835.2079794	696.6845134
Locus_141_Transcript_241/266	Thioredoxin H-type	thioredoxin H-type 1	AT3G51030	619.7407294	629.5373407	661.248564	720.6277461	311.5976235	325.8450414	339.4631862	347.3906269
Locus_22688_Transcript_1/4	B3 domain-containing protein At1g05930	B3 domain protein (DUF313)		359.6747208	628.5844072	628.2022415	535.633757	820.0606588	683.8342284	726.4296899	587.6690631
Locus_52_Transcript_11/15	Heat shock cognate protein 80	heat shock protein 81-2	AT5G56030	540.5797551	620.1907341	663.6053056	602.4105038	386.5656769	510.6211163	593.8062514	496.6045959
Locus_261_Transcript_141/172	Heat shock 70 kDa protein 2	Heat shock protein 70 (Hsp 70) family protein	AT1G56410	547.5023532	614.2205996	617.3078449	548.0295537	2706.566394	2739.91904	1756.395269	2234.856683
Locus_1943_Transcript_2/13	Small ubiquitin-related modifier 1	small ubiquitin-like modifier 1		679.8633657	613.4896922	738.9197512	717.093553	830.2231359	797.5660894	840.1574133	794.8689048
Locus_252_Transcript_56/58	Pyrophosphate-energized vacuolar membrane proton pump	Inorganic H pyrophosphatase family protein	AT1G15690	479.3006664	610.646805	661.6485048	616.6274229	694.9963838	612.3041913	695.1150712	627.0680192
Locus_1425_Transcript_10/18	Nucleoside diphosphate kinase IV, chloroplastic/mitochondrial	Nucleoside diphosphate kinase family protein	AT4G11010	338.290447	608.224014	443.0655983	459.3288332	149.6682267	141.4173102	122.8025311	142.9214683
Locus_1974_Transcript_1/65	Glycine-rich RNA-binding protein GRP1A	cold%2C circadian rhythm%2C and rna binding 2		554.535001	606.5561762	790.8810904	722.8239327	1024.656552	1076.508101	1131.495027	1058.925023
Locus_778_Transcript_141/201	DnaJ protein homolog	DNAJ homologue 3	AT3G44110	701.3405879	602.0638722	509.194664	499.8073758	574.7173978	510.7668895	468.5565155	465.1779639
Locus_3914_Transcript_17/21	Aspartic proteinase	aspartic proteinase A1	AT1G11910	433.2843036	596.5381437	677.6032362	769.3359798	371.164078	376.7416357	317.3912769	331.9431389
Locus_33_Transcript_152/256	Acetyl-CoA acetyltransferase, cytosolic 1	acetoacetyl-CoA thiolase 2	AT5G48230	337.9545437	596.3045908	535.2996494	533.9350779	404.8295199	484.0675973	495.9837947	491.0717899
Locus_1152_Transcript_20/37	T-complex protein 1 subunit beta	TCP-1/cpn60 chaperonin family protein	AT5G20890	478.4524726	594.4171639	617.0256905	611.2618579	798.4721681	809.5823772	894.2395729	828.4510311
Locus_2207_Transcript_7/9	ABC transporter F family member 1	ABC transporter family protein	AT5G60790	713.8431936	594.1774266	799.5679224	858.3565354	1653.222981	1426.899771	1715.537905	2103.837293
Locus_803_Transcript_2/33	Probable 3-hydroxyisobutyrate dehydrogenase, mitochondrial	6-phosphogluconate dehydrogenase family protein	AT4G20930	609.7755498	593.5622268	531.276108	564.3596066	247.8605951	204.9347807	234.6676624	294.7058552
Locus_340_Transcript_28/82	Protein KTI12 homolog	KTI12-like%2C chromatin associated protein	AT1G13870	628.6791119	590.340386	776.8418244	792.2693513	581.4522618	854.2616259	1010.543046	1119.411515
Locus_954_Transcript_7/12	Probable fructokinase-3	pfkB-like carbohydrate kinase family protein	AT1G06030	585.4669508	581.7373615	644.193458	615.5602197	200.9083129	155.329106	162.3387973	189.8472251
Locus_5568_Transcript_14/26	Serpin-ZX	Serine protease inhibitor (SERPIN) family protein	AT1G47710	280.3733731	579.785651	373.4941832	345.3754813	249.089556	345.810676	267.9714061	238.6511911
Locus_15457_Transcript_9/20	Peroxisomal fatty acid beta-oxidation multifunctional protein	Enoyl-CoA hydratase/isomerase family	AT4G29010	394.3394184	579.7566667	361.6864407	361.8959133	280.9045591	259.0180561	154.012914	185.9110951
Locus_2424_Transcript_1/13	GTP-binding protein YPTM2	RAS 5	AT1G02130	404.8289573	579.368336	556.7214701	517.1446141	421.7040134	387.4060869	439.318912	360.6411408
Locus_18001_Transcript_3/7	Senescence associated gene 20	Nuclear transport factor 2 (NTF2) family protein	AT5G01740	339.9614918	578.4470407	349.4171319	344.4368063	741.0507252	805.2536632	575.9785998	640.9317018
Locus_6952_Transcript_5/7	60S ribosomal protein L10a	Ribosomal protein L1p/L10e family		365.8882777	577.3511937	672.2492932	625.3841947	628.7192675	705.233771	996.8907041	804.4973319
Locus_1008_Transcript_17/19	Puromycin-sensitive aminopeptidase	Peptidase M1 family protein	AT1G63770	368.8237328	574.957281	532.1009711	494.467288	315.9945002	462.6604948	375.7237034	403.8442004
Locus_1490_Transcript_9/18	Ubiquitin-60S ribosomal protein L40	ubiquitin extension protein 1	AT2G36170	680.1307714	569.6743857	568.6373761	489.7709349	854.3143887	793.0257588	692.7244873	671.2979779
Locus_1780_Transcript_7/9	Probable CoA ligase CCL9	AMP-dependent synthetase and ligase family protein	AT3G48990	365.5273386	567.9957238	344.3889219	297.1852324	199.2281075	136.1642784	219.3527971	240.1066279
Locus_522_Transcript_64/198	14-3-3-like protein	general regulatory factor 2	AT1G78300	696.8373471	564.1879903	620.1194778	569.7408439	541.0646063	549.5470301	613.8778386	568.7060829
Locus_1756_Transcript_22/33	Luminal-binding protein 4	Heat shock protein 70 (Hsp 70) family protein	AT5G42020	979.5395416	558.924695	508.1648442	329.3162191	404.7600449	549.2612783	677.2865147	462.1109311
Locus_999_Transcript_3/9	Pistil-specific extensin-like protein	Pollen Ole e 1 allergen and extensin family protein	AT3G09925	28.34169481	558.5708503	357.6681927	95.27838255	22.92950253	70.35529572	40.6414673	25.05679071
Locus_5160_Transcript_3/19	La-related protein 6B	RNA-binding protein	AT2G43970	500.9942399	558.401379	592.2317487	606.459325	674.2626727	649.0545598	598.5324366	741.067699
Locus_15921_Transcript_1/20	GPN-loop GTPase QQT2	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT4G21800	580.6215846	555.4757464	731.0320479	641.6043782	621.4753943	689.7692253	802.8057013	753.3336635
Locus_15908_Transcript_13/15	Plasma membrane ATPase 4	H[+]-ATPase 8	AT1G80660	11.37075117	551.9966766	133.3845339	41.32322034	20.10756424	47.80941312	17.9885574	17.82098984
Locus_4511_Transcript_1/1	Mannose-specific lectin 1	Plant self-incompatibility protein S1 family		91.09196615	551.9292185	483.9280847	212.524588	61.37205985	277.2799198	66.07224562	54.22036045
Locus_246_Transcript_5/47	Outer envelope pore protein 16-2, chloroplastic	Mitochondrial import inner membrane translocase subunit Tim17/Tim22/Tim23 family protein		28.24765393	551.2669566	290.6715782	179.7233364	20.58438078	57.69153763	29.71877116	16.6586849
Locus_738_Transcript_8/16	Aquaporin TIP1-2	tonoplast intrinsic protein 1%3B3	AT4G01470	9.150206687	549.7569557	16.58678663	18.06039748	188.7388897	162.7302408	87.9384465	51.23726289
Locus_493_Transcript_1/91	60S ribosomal protein L39-1	Ribosomal protein L39 family protein		468.991873	549.4455311	557.6891529	537.1557651	1003.168041	935.9881551	1053.861592	1035.280968
Locus_943_Transcript_7/10	Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial	succinate dehydrogenase 1-1	AT5G66760	627.6978416	540.1062144	535.0244506	523.3400735	390.2676438	322.6294304	349.9675897	383.8570859
Locus_2641_Transcript_7/14	60S ribosomal protein L9	Ribosomal protein L6 family		387.2241351	540.002331	563.731776	506.1617037	694.7359214	687.3698024	768.1888289	701.6244645
Locus_15383_Transcript_7/7	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase	transmembrane protein		727.0506444	538.0431672	522.3867168	559.7826872	636.4988813	653.3328994	520.6444505	537.9564905
Locus_2392_Transcript_1/14	bZIP transcription factor 44	basic leucine-zipper 44	AT1G75390	521.9299897	535.2251218	641.4721022	608.1389302	417.288348	333.6446176	429.0808249	426.5253036
Locus_1225_Transcript_8/10	3-ketoacyl-CoA synthase 10	3-ketoacyl-CoA synthase 10	AT2G26250	1213.631522	533.6967139	706.3343432	1605.463515	86.77109495	28.88380608	37.13096137	28.98499859
Locus_253_Transcript_8/10	WAT1-related protein At4g08300	nodulin MtN21 /EamA-like transporter family protein	AT4G08300	1030.142496	531.5480904	601.5599604	1171.201603	98.94822216	37.87559093	45.76031035	45.2362504
Locus_789_Transcript_6/16	60S ribosomal protein L10	Ribosomal protein L16p/L10e family protein	AT1G26910	425.2873695	530.7734725	531.078021	489.6661717	511.4427408	525.4446335	613.902985	564.612424
Locus_659_Transcript_49/90	Probable UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase SEC	Tetratricopeptide repeat (TPR)-like superfamily protein	AT3G04240	561.7914106	527.9490669	662.3755364	827.722338	551.1153877	499.0054466	531.1469927	526.3224103
Locus_1739_Transcript_6/11	60S ribosomal protein L7-4	Ribosomal protein L30/L7 family protein	AT3G13580	389.9230927	527.8783102	582.8811801	537.9990799	658.374827	786.0377361	972.2300121	871.0131011
Locus_7215_Transcript_3/9	Aquaporin PIP2-7	plasma membrane intrinsic protein 3	AT4G35100	484.971871	521.3119857	518.7928577	488.7249878	802.058346	960.6239382	851.6075379	630.7487087
Locus_334_Transcript_6/6	RGG repeats nuclear RNA binding protein A (Fragment)	Hyaluronan / mRNA binding family	AT4G16830	692.0934143	517.4553725	569.2544542	553.0913366	762.7877652	689.9085715	734.5211415	747.7462177
Locus_7274_Transcript_6/9	Cathepsin B-like protease 2	Cysteine proteinases superfamily protein	AT4G01610	515.7816381	515.8045638	569.3180962	548.0356427	589.0032127	561.0711672	486.6184825	512.5482429
Locus_134_Transcript_188/223	Uncharacterized mitochondrial protein AtMg00030	hypothetical protein	ATMG00030	895.7605483	515.4357272	448.1837729	476.5731772	505.4313832	354.9527656	436.4183702	389.2784518
Locus_2060_Transcript_5/22	Ubiquitin-like protein 5	ubiquitin-like protein 5		603.7109948	513.9776462	563.4664405	592.5636774	804.4777907	1064.482365	988.585122	992.4647716
Locus_21357_Transcript_1/6	Protein trichome birefringence-like 36	TRICHOME BIREFRINGENCE-LIKE 36	AT3G54260	712.3399685	513.9276749	911.9449127	850.9960904	79.39188647	104.360479	74.05493345	97.00744903
Locus_15891_Transcript_17/21	Phosphoethanolamine N-methyltransferase 1	S-adenosyl-L-methionine-dependent methyltransferases superfamily protein	AT1G48600	336.4645155	511.160436	714.0498434	587.4340822	487.362123	479.7259922	587.6764077	534.2258553
Locus_11624_Transcript_8/10	14-3-3-like protein	general regulatory factor 7	AT3G02520	391.1071122	511.0993792	471.7782971	422.9011294	539.3071637	556.9878895	587.7865887	527.9446672
Locus_879_Transcript_3/29	Calnexin homolog 2	Calreticulin family protein	AT5G07340	1020.965657	509.2494811	500.7921183	418.8682829	571.3068244	579.8726126	638.8500339	523.8436863
Locus_1165_Transcript_3/15	Probable phospholipid hydroperoxide glutathione peroxidase	glutathione peroxidase 6		423.1244959	509.2052733	650.3359287	619.8125877	639.468142	614.860163	1306.95664	1511.421974
Locus_491_Transcript_7/12	NDR1/HIN1-like protein 1	Late embryogenesis abundant (LEA) hydroxyproline-rich glycoprotein family		613.6140769	505.1236221	287.1303852	258.0159266	343.0978339	306.3000092	186.7557655	187.0567135
